Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Price
1350,3,3,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,New_Property,Apartment,8500000
540,1,1,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,1700000
1044.0983,3,2,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,6000000
405,1,1,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,1200000
173,2,2,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,3500000
1100,3,2,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,8500000
600,2,2,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,Resale,Builder_Floor,3200000
1150,2,2,Unfurnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,16500000
1150,2,2,Unfurnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,16500000
3500,4,4,Unfurnished,Friends Colony,South Delhi,New Friends Colony,2,Ready_to_move,Resale,Builder_Floor,90000000
2550,4,4,Unfurnished,Friends Colony,South Delhi,New Friends Colony,1,Ready_to_move,Resale,Builder_Floor,60000000
4300,4,4,Unfurnished,Friends Colony,South Delhi,"New Friends Colony carpet area 4300 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold hurry up... dont waste time any where, It is best deal in your pocket budget.well maintained second floor with terrace garden plus 2 additional room on terrace up for sale in new friends colony.the property has 4 king sized bedroom attached bathroom with roof top shower with Jacuzzi. It has 3 big balconies with wonderful outer view. It has modular kitchen with new fittings. It has servant quarter pooja room study room store room etc. It has drawing & dining. It has 2 car parking with gated society. It has 247 hours water supply with full power backup. It is in amazing location. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",2,Ready_to_move,Resale,Builder_Floor,60000000
1400,2,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,16500000
1200,2,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,14300000
1300,3,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,18500000
1400,2,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,16500000
1200,2,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,14300000
1300,3,2,Unfurnished,Alaknanda,South Delhi,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,Apartment,18500000
1250,3,3,Unfurnished,Sheikh Sarai,South Delhi,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,New_Property,Builder_Floor,5800000
450,1,1,Unfurnished,Sheikh Sarai,South Delhi,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,New_Property,Apartment,2200000
650,2,2,Unfurnished,Sheikh Sarai,South Delhi,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,Resale,Apartment,3800000
1300,3,3,Unfurnished,Alaknanda,South Delhi,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,Ready_to_move,Resale,Apartment,19000000
1300,3,3,Unfurnished,Alaknanda,South Delhi,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,Ready_to_move,Resale,Apartment,19000000
1100,3,3,Unfurnished,Hauz Khas,South Delhi,"Safdarjung Development Area, Hauz Khas",2,Ready_to_move,Resale,Apartment,18500000
1674,3,3,Unfurnished,Saket,South Delhi,Saket,1,Ready_to_move,Resale,Builder_Floor,45000000
1800,3,3,Unfurnished,Saket,South Delhi,Saket,1,Ready_to_move,New_Property,Builder_Floor,32500000
2000,3,3,Unfurnished,Hauz Khas,South Delhi,"Sarva Priya Apartment, Hauz Khas",2,Ready_to_move,Resale,Apartment,37500000
1980,3,4,Unfurnished,Hauz Khas,South Delhi,"Sarva Priya Apartment, Hauz Khas",1,Almost_ready,New_Property,Apartment,35000000
1700,3,3,Unfurnished,Sheikh Sarai,South Delhi,"Savitri Nagar Village, Sheikh Sarai",2,Ready_to_move,Resale,Builder_Floor,8000000
1600,3,4,Unfurnished,Sheikh Sarai,South Delhi,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,Apartment,18800000
1291.668,3,2,Unfurnished,Sheikh Sarai,South Delhi,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,Apartment,23500000
1350,3,3,Unfurnished,Sheikh Sarai,South Delhi,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,Apartment,20000000
900,2,2,Unfurnished,Sheikh Sarai,South Delhi,Sheikh Sarai Phase 1,2,Ready_to_move,New_Property,Builder_Floor,5500000
600,1,1,Unfurnished,Sheikh Sarai,South Delhi,Sheikh Sarai Phase 2,2,Ready_to_move,New_Property,Apartment,7000000
1700,3,3,Unfurnished,Malviya Nagar,South Delhi,"Shivalik, Malviya Nagar",2,Ready_to_move,New_Property,Builder_Floor,30000000
1143,3,3,Unfurnished,Lajpat Nagar,South Delhi,"Vikram Vihar, Lajpat Nagar",2,Ready_to_move,New_Property,Builder_Floor,22000000
1100,3,3,Unfurnished,Lajpat Nagar,South Delhi,"Vikram Vihar, Lajpat Nagar",1,Ready_to_move,New_Property,Builder_Floor,22500000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,"Vinoba Puri, Lajpat Nagar",2,Ready_to_move,Resale,Builder_Floor,6300000
540,2,1,Unfurnished,Friends Colony,South Delhi,"Zakir Nagar, New Friends Colony",2,Ready_to_move,Resale,Builder_Floor,1500000
405,1,1,Unfurnished,Kalkaji,South East Delhi,"DDA LIG Flat, Kalkaji",1,Ready_to_move,Resale,Builder_Floor,5600000
1200,2,2,Unfurnished,Kalkaji,South East Delhi,"Deshbandhu Apartments, Kalkaji",1,Ready_to_move,Resale,Apartment,16000000
720,2,2,Unfurnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",2,Ready_to_move,Resale,Builder_Floor,4700000
720,2,2,Unfurnished,Kalkaji,South East Delhi,"Govindpuri Extension, Kalkaji",1,Almost_ready,New_Property,Builder_Floor,5500000
900,2,2,Unfurnished,Kalkaji,South East Delhi,Kalkaji,2,Ready_to_move,Resale,Apartment,15000000
1050,2,2,Unfurnished,Kalkaji,South East Delhi,Kalkaji Extention,1,Ready_to_move,Resale,Apartment,9000000
1550,3,3,Unfurnished,Kalkaji,South East Delhi,"Mandakini Enclave Project, Kalkaji",2,Ready_to_move,Resale,Builder_Floor,27500000
1485,3,3,Unfurnished,Kalkaji,South East Delhi,"Rishi Apartment, Kalkaji",1,Ready_to_move,Resale,Apartment,30000000
1150,2,2,Unfurnished,Sarita Vihar,South East Delhi,Sarita Vihar Pocket B,1,Ready_to_move,Resale,Apartment,13500000
1500,3,2,Unfurnished,Sarita Vihar,South East Delhi,Sarita Vihar Pocket F,1,Ready_to_move,Resale,Apartment,14000000
1500,3,2,Unfurnished,Sarita Vihar,South East Delhi,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,Ready_to_move,Resale,,13500000
540,1,1,Unfurnished,Safdarjung Enclave,South West Delhi,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Builder_Floor,3000000
880,3,2,Unfurnished,Safdarjung Enclave,South West Delhi,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Builder_Floor,11000000
1100,2,2,Unfurnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1,Ready_to_move,Resale,Apartment,16300000
2035,4,4,Unfurnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,65000000
700,2,2,Unfurnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,15000000
4150,4,4,Unfurnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,82500000
1700,4,5,Unfurnished,Safdarjung Enclave,South West Delhi,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,52500000
1100,3,3,Unfurnished,Safdarjung Enclave,South West Delhi,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,25000000
1600,4,3,Unfurnished,Vasant Kunj,South West Delhi,"DDA Flats Pocket 1, Vasant Kunj Sector B",2,Ready_to_move,Resale,Apartment,23500000
2000,3,3,Unfurnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj",1,Ready_to_move,Resale,Apartment,31000000
1000,2,2,Unfurnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj",1,Ready_to_move,Resale,Apartment,17500000
2000,4,4,Unfurnished,Vasant Kunj,South West Delhi,"DDA Flats Vasant Kunj, Vasant Kunj Sector B",2,Ready_to_move,Resale,Apartment,36500000
600,1,2,Unfurnished,Vasant Kunj,South West Delhi,"E2 Vasant Kunj, Vasant Kunj",2,Ready_to_move,New_Property,Apartment,7000000
50,1,1,Unfurnished,Manglapuri,South West Delhi,"Indra Park Palam, Manglapuri",1,Ready_to_move,Resale,Builder_Floor,1500000
765,3,2,Unfurnished,Manglapuri,South West Delhi,"Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3700000
1600,3,3,Unfurnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,10800000
1000,3,2,Unfurnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Builder_Floor,10000000
1600,3,3,Unfurnished,Manglapuri,South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,10800000
1600,3,2,Unfurnished,Vasant Kunj,South West Delhi,"Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",1,Ready_to_move,Resale,Apartment,23000000
450,1,1,Unfurnished,Sultanpur,South West Delhi,Sultanpur,1,Ready_to_move,New_Property,Builder_Floor,2000000
750,2,2,Unfurnished,Sultanpur,South West Delhi,Sultanpur,1,Ready_to_move,Resale,Builder_Floor,4000000
600,2,2,Unfurnished,Sultanpur,South West Delhi,Sultanpur,1,Ready_to_move,Resale,Apartment,4500000
540,1,1,Unfurnished,Sultanpur,South West Delhi,Sultanpur Extension,1,Ready_to_move,Resale,Apartment,2350000
1100,2,2,Unfurnished,Vasant Kunj,South West Delhi,Vasant Kunj,1,Ready_to_move,Resale,Apartment,15500000
1750,4,4,Unfurnished,Vasant Kunj,South West Delhi,Vasant Kunj Sector C,1,Ready_to_move,New_Property,Apartment,29000000
1750,4,4,Unfurnished,Vasant Kunj,South West Delhi,Vasant Kunj Sector C,1,Ready_to_move,New_Property,Apartment,29000000
2160,4,3,Unfurnished,Dwarka,South West Delhi ,"Chander Lok Apartment, Dwarka Sector 19",1,Ready_to_move,Resale,Apartment,21000000
1387,4,4,Unfurnished,Dwarka,South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5890000
1387,4,4,Unfurnished,Dwarka,South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5890000
1387,4,4,Unfurnished,Dwarka,South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5890000
450,2,2,Unfurnished,Dwarka,South West Delhi ,Dwarka Mor,1,Ready_to_move,Resale,Builder_Floor,2900000
1400,3,2,Unfurnished,Dwarka,South West Delhi ,"Indraprastha Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,11400000
1500,3,2,Unfurnished,Dwarka,South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,17400000
1500,3,2,Unfurnished,Dwarka,South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,17400000
1500,3,2,Unfurnished,Dwarka,South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,17400000
1050,2,2,Unfurnished,Dwarka,South West Delhi ,"LNT Apartments, Dwarka",1,Ready_to_move,Resale,Apartment,10500000
1350,3,2,Unfurnished,Dwarka,South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5130000
1350,3,2,Unfurnished,Dwarka,South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5130000
1350,3,2,Unfurnished,Dwarka,South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,5130000
1700,4,3,Unfurnished,Dwarka,South West Delhi ,"Neelachal, Dwarka Sector 5",1,Ready_to_move,Resale,Apartment,20500000
1600,3,3,Unfurnished,Dwarka,South West Delhi ,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,16200000
1050,3,2,Unfurnished,Dwarka,South West Delhi ,"The Elite Spire, Dwarka Sector 21",1,Ready_to_move,New_Property,Apartment,3700000
1050,3,2,Unfurnished,Dwarka,South West Delhi ,"The Elite Spire, Dwarka Sector 21",1,Ready_to_move,New_Property,Apartment,3700000
1050,3,2,Unfurnished,Dwarka,South West Delhi ,"The Elite Spire, Dwarka Sector 21",1,Ready_to_move,New_Property,Apartment,3700000
1000,3,2,Unfurnished,Dwarka,South West Delhi ,"Virat Residency, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,4620000
1000,3,2,Unfurnished,Dwarka,South West Delhi ,"Virat Residency, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,4620000
1000,3,2,Unfurnished,Dwarka,South West Delhi ,"Virat Residency, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,4620000
807.2925,2,2,Unfurnished,Paschim Vihar,West Delhi,"Archana Apartment, Paschim Vihar",1,Ready_to_move,Resale,Apartment,8600000
464,3,1,Unfurnished,Punjabi Bagh,West Delhi,"Bhagwan Das Nagar, Punjabi Bagh",1,Ready_to_move,Resale,Builder_Floor,4200000
800,3,2,Unfurnished,Paschim Vihar,West Delhi,"DDA Lig Flats, Paschim Vihar",1,Ready_to_move,Resale,Apartment,6300000
1240,3,3,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,Ready_to_move,Resale,Apartment,18000000
2175,4,4,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,Ready_to_move,Resale,Apartment,44000000
2800,4,4,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,40000000
1646,3,3,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,20000000
1590,3,2,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,Apartment,25000000
2282,4,5,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,37500000
2282,4,5,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,38000000
1753,3,3,Unfurnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,19000000
800,3,2,Unfurnished,Paschim Vihar,West Delhi,"Guru Harikishan Nagar, Paschim Vihar",1,Ready_to_move,Resale,Builder_Floor,12000000
805,2,2,Unfurnished,Uttam Nagar,West Delhi,"Kiran Garden, Uttam Nagar",1,Ready_to_move,Resale,Builder_Floor,4000000
1350,3,2,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,18500000
1429,3,3,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,17500000
900,3,2,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Builder_Floor,8000000
990,3,2,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,Apartment,25000000
1457,3,3,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,23000000
2659,4,5,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,Apartment,43500000
1550,3,2,Unfurnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,Apartment,19500000
1078,3,2,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar,1,Ready_to_move,New_Property,Builder_Floor,15500000
1818,3,3,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,22000000
900,2,2,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,12500000
820,2,3,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar,1,Ready_to_move,Resale,Apartment,7500000
1800,4,3,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar Block A2,2,Ready_to_move,Resale,Builder_Floor,23100000
1800,3,2,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar Block B4,1,Ready_to_move,Resale,Builder_Floor,26500000
850,3,3,Unfurnished,Paschim Vihar,West Delhi,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet",1,Ready_to_move,Resale,Apartment,5700000
780,2,2,Unfurnished,Paschim Vihar,West Delhi,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1,Ready_to_move,Resale,Builder_Floor,8770000
585,2,2,Unfurnished,Paschim Vihar,West Delhi,"Paschimpuri, Paschim Vihar",2,Ready_to_move,Resale,Apartment,7000000
378,1,1,Unfurnished,Paschim Vihar,West Delhi,"Paschimpuri, Paschim Vihar",1,Ready_to_move,Resale,Apartment,3200000
800,3,2,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,1,Ready_to_move,Resale,Builder_Floor,8000000
270,1,1,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,2,Ready_to_move,Resale,Builder_Floor,1700000
1800,3,3,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,3,Ready_to_move,Resale,Builder_Floor,21100000
900,3,2,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,1,Ready_to_move,Resale,Builder_Floor,12000000
1800,3,3,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,1,Ready_to_move,Resale,Apartment,24000000
1500,3,3,Unfurnished,Patel Nagar,West Delhi,Patel Nagar West,1,Ready_to_move,Resale,Builder_Floor,12500000
2592,4,3,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh,2,Ready_to_move,Resale,Builder_Floor,42500000
2250,4,4,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh,2,Ready_to_move,New_Property,Builder_Floor,37500000
1350,3,3,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh East,1,Ready_to_move,Resale,Apartment,23500000
954,2,2,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh East,1,Ready_to_move,Resale,Builder_Floor,10000000
1440,3,3,Unfurnished,Punjabi Bagh,West Delhi,"Punjabi Bagh Extension, Punjabi Bagh",2,Ready_to_move,Resale,Builder_Floor,24500000
1800,4,4,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh West,2,Almost_ready,New_Property,Builder_Floor,45500000
1640,3,3,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh West,1,Ready_to_move,Resale,Apartment,12000000
5220,5,5,Unfurnished,Punjabi Bagh,West Delhi,Punjabi Bagh West,2,Ready_to_move,Resale,Builder_Floor,65000000
140,3,2,Unfurnished,Patel Nagar,West Delhi,"Punjabi Basti, Patel Nagar",1,Ready_to_move,New_Property,Builder_Floor,12000000
1710,3,3,Unfurnished,Paschim Vihar,West Delhi,"Pushkar Enclave, Paschim Vihar",1,Ready_to_move,Resale,Builder_Floor,22000000
4688,5,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,135000000
3901,4,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,93000000
2306,3,3,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,57000000
4688,5,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,135000000
3901,4,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,93000000
2306,3,3,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,57000000
4688,5,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,135000000
3901,4,4,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,93000000
2306,3,3,Unfurnished,Patel Nagar,West Delhi,"The Leela Sky Villas, Patel Nagar",1,Almost_ready,New_Property,Apartment,57000000
675,2,1,Unfurnished,Uttam Nagar,West Delhi,Uttam Nagar,1,Ready_to_move,Resale,Builder_Floor,2900000
585,2,2,Unfurnished,Uttam Nagar,West Delhi,Uttam Nagar,1,Ready_to_move,Resale,Builder_Floor,3200000
